"","Date","Site.ID","Daily.Max.8.hour.Ozone.Concentration","Daily.Mean.PM2.5.Concentration","STATE_CODE","COUNTY_CODE","SITE_LATITUDE","SITE_LONGITUDE","Ozone_AQI","PM2.5_AQI"
"2026",2020-03-02,420430401,0.046,NA,42,43,40.246992,-76.846988,43,NA
"2027",2020-03-03,420430401,0.035,NA,42,43,40.246992,-76.846988,32,NA
"2028",2020-03-04,420430401,0.041,NA,42,43,40.246992,-76.846988,38,NA
"2029",2020-03-05,420430401,0.039,NA,42,43,40.246992,-76.846988,36,NA
"2030",2020-03-06,420430401,0.032,NA,42,43,40.246992,-76.846988,30,NA
"2031",2020-03-07,420430401,0.041,NA,42,43,40.246992,-76.846988,38,NA
"2032",2020-03-08,420430401,0.04,NA,42,43,40.246992,-76.846988,37,NA
"2033",2020-03-09,420430401,0.049,NA,42,43,40.246992,-76.846988,45,NA
"2034",2020-03-10,420430401,0.035,NA,42,43,40.246992,-76.846988,32,NA
"2035",2020-03-11,420430401,0.029,NA,42,43,40.246992,-76.846988,27,NA
"2036",2020-03-12,420430401,0.039,NA,42,43,40.246992,-76.846988,36,NA
"2037",2020-03-13,420430401,0.045,NA,42,43,40.246992,-76.846988,42,NA
"2038",2020-03-14,420430401,0.041,NA,42,43,40.246992,-76.846988,38,NA
"2039",2020-03-15,420430401,0.037,NA,42,43,40.246992,-76.846988,34,NA
"2040",2020-03-16,420430401,0.044,NA,42,43,40.246992,-76.846988,41,NA
"2041",2020-03-17,420430401,0.033,NA,42,43,40.246992,-76.846988,31,NA
"2042",2020-03-18,420430401,0.039,NA,42,43,40.246992,-76.846988,36,NA
"2043",2020-03-19,420430401,0.026,NA,42,43,40.246992,-76.846988,24,NA
"2044",2020-03-20,420430401,0.039,NA,42,43,40.246992,-76.846988,36,NA
"2045",2020-03-21,420430401,0.038,NA,42,43,40.246992,-76.846988,35,NA
"2046",2020-03-22,420430401,0.042,NA,42,43,40.246992,-76.846988,39,NA
"2047",2020-03-23,420430401,0.035,NA,42,43,40.246992,-76.846988,32,NA
"2048",2020-03-24,420430401,0.035,NA,42,43,40.246992,-76.846988,32,NA
"2049",2020-03-25,420430401,0.026,NA,42,43,40.246992,-76.846988,24,NA
"2050",2020-03-26,420430401,0.039,NA,42,43,40.246992,-76.846988,36,NA
"2051",2020-03-27,420430401,0.038,NA,42,43,40.246992,-76.846988,35,NA
"2052",2020-03-28,420430401,0.032,NA,42,43,40.246992,-76.846988,30,NA
"2053",2020-03-29,420430401,0.025,NA,42,43,40.246992,-76.846988,23,NA
"2054",2020-03-30,420430401,0.036,NA,42,43,40.246992,-76.846988,33,NA
"2055",2020-03-31,420430401,0.031,NA,42,43,40.246992,-76.846988,29,NA
"2056",2020-04-01,420430401,0.04,NA,42,43,40.246992,-76.846988,37,NA
"2057",2020-04-02,420430401,0.046,NA,42,43,40.246992,-76.846988,43,NA
"2058",2020-04-03,420430401,0.04,NA,42,43,40.246992,-76.846988,37,NA
"2059",2020-04-04,420430401,0.035,NA,42,43,40.246992,-76.846988,32,NA
"2060",2020-04-05,420430401,0.042,NA,42,43,40.246992,-76.846988,39,NA
"2061",2020-04-06,420430401,0.045,NA,42,43,40.246992,-76.846988,42,NA
"2062",2020-04-07,420430401,0.041,NA,42,43,40.246992,-76.846988,38,NA
"2063",2020-04-08,420430401,0.046,NA,42,43,40.246992,-76.846988,43,NA
"2064",2020-04-09,420430401,0.047,NA,42,43,40.246992,-76.846988,44,NA
"2065",2020-04-10,420430401,0.042,NA,42,43,40.246992,-76.846988,39,NA
"2066",2020-04-11,420430401,0.045,NA,42,43,40.246992,-76.846988,42,NA
"2067",2020-04-12,420430401,0.047,NA,42,43,40.246992,-76.846988,44,NA
"2068",2020-04-13,420430401,0.042,NA,42,43,40.246992,-76.846988,39,NA
"2069",2020-04-14,420430401,0.041,NA,42,43,40.246992,-76.846988,38,NA
"2070",2020-04-15,420430401,0.047,NA,42,43,40.246992,-76.846988,44,NA
"2071",2020-04-16,420430401,0.043,NA,42,43,40.246992,-76.846988,40,NA
"2072",2020-01-03,420431100,0,NA,42,43,40.272222,-76.681389,0,NA
"2073",2020-01-04,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2074",2020-01-05,420431100,0.029,NA,42,43,40.272222,-76.681389,27,NA
"2075",2020-01-06,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2076",2020-01-07,420431100,0.015,NA,42,43,40.272222,-76.681389,14,NA
"2077",2020-01-08,420431100,0.031,NA,42,43,40.272222,-76.681389,29,NA
"2078",2020-01-09,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2079",2020-01-10,420431100,0.016,NA,42,43,40.272222,-76.681389,15,NA
"2080",2020-01-11,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2081",2020-01-12,420431100,0.029,NA,42,43,40.272222,-76.681389,27,NA
"2082",2020-01-13,420431100,0.01,NA,42,43,40.272222,-76.681389,9,NA
"2083",2020-01-14,420431100,0.002,NA,42,43,40.272222,-76.681389,2,NA
"2084",2020-01-15,420431100,0.021,NA,42,43,40.272222,-76.681389,19,NA
"2085",2020-01-16,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2086",2020-01-17,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2087",2020-01-18,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2088",2020-01-19,420431100,0.028,NA,42,43,40.272222,-76.681389,26,NA
"2089",2020-01-20,420431100,0.036,NA,42,43,40.272222,-76.681389,33,NA
"2090",2020-01-21,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2091",2020-01-22,420431100,0.023,NA,42,43,40.272222,-76.681389,21,NA
"2092",2020-01-23,420431100,0.011,NA,42,43,40.272222,-76.681389,10,NA
"2093",2020-01-24,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2094",2020-01-25,420431100,0.021,NA,42,43,40.272222,-76.681389,19,NA
"2095",2020-01-26,420431100,0.021,NA,42,43,40.272222,-76.681389,19,NA
"2096",2020-01-27,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2097",2020-01-28,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2098",2020-01-29,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2099",2020-01-30,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2100",2020-01-31,420431100,0.021,NA,42,43,40.272222,-76.681389,19,NA
"2101",2020-02-01,420431100,0.016,NA,42,43,40.272222,-76.681389,15,NA
"2102",2020-02-02,420431100,0.023,NA,42,43,40.272222,-76.681389,21,NA
"2103",2020-02-03,420431100,0.031,NA,42,43,40.272222,-76.681389,29,NA
"2104",2020-02-04,420431100,0.018,NA,42,43,40.272222,-76.681389,17,NA
"2105",2020-02-05,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2106",2020-02-06,420431100,0.014,NA,42,43,40.272222,-76.681389,13,NA
"2107",2020-02-07,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2108",2020-02-08,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2109",2020-02-09,420431100,0.029,NA,42,43,40.272222,-76.681389,27,NA
"2110",2020-02-10,420431100,0.024,NA,42,43,40.272222,-76.681389,22,NA
"2111",2020-02-11,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2112",2020-02-12,420431100,0.025,NA,42,43,40.272222,-76.681389,23,NA
"2113",2020-02-13,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2114",2020-02-15,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2115",2020-02-16,420431100,0.018,NA,42,43,40.272222,-76.681389,17,NA
"2116",2020-02-17,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2117",2020-02-18,420431100,0.021,NA,42,43,40.272222,-76.681389,19,NA
"2118",2020-02-19,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2119",2020-02-20,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2120",2020-02-21,420431100,0.033,NA,42,43,40.272222,-76.681389,31,NA
"2121",2020-02-22,420431100,0.036,NA,42,43,40.272222,-76.681389,33,NA
"2122",2020-02-23,420431100,0.04,NA,42,43,40.272222,-76.681389,37,NA
"2123",2020-02-24,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2124",2020-02-25,420431100,0.017,NA,42,43,40.272222,-76.681389,16,NA
"2125",2020-02-26,420431100,0.024,NA,42,43,40.272222,-76.681389,22,NA
"2126",2020-02-27,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2127",2020-02-28,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2128",2020-02-29,420431100,0.033,NA,42,43,40.272222,-76.681389,31,NA
"2129",2020-03-01,420431100,0.036,NA,42,43,40.272222,-76.681389,33,NA
"2130",2020-03-02,420431100,0.037,NA,42,43,40.272222,-76.681389,34,NA
"2131",2020-03-03,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2132",2020-03-04,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2133",2020-03-05,420431100,0.033,NA,42,43,40.272222,-76.681389,31,NA
"2134",2020-03-06,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2135",2020-03-07,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2136",2020-03-08,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2137",2020-03-09,420431100,0.041,NA,42,43,40.272222,-76.681389,38,NA
"2138",2020-03-10,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2139",2020-03-11,420431100,0.026,NA,42,43,40.272222,-76.681389,24,NA
"2140",2020-03-12,420431100,0.029,NA,42,43,40.272222,-76.681389,27,NA
"2141",2020-03-13,420431100,0.039,NA,42,43,40.272222,-76.681389,36,NA
"2142",2020-03-14,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2143",2020-03-15,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2144",2020-03-16,420431100,0.036,NA,42,43,40.272222,-76.681389,33,NA
"2145",2020-03-17,420431100,0.026,NA,42,43,40.272222,-76.681389,24,NA
"2146",2020-03-18,420431100,0.033,NA,42,43,40.272222,-76.681389,31,NA
"2147",2020-03-19,420431100,0.022,NA,42,43,40.272222,-76.681389,20,NA
"2148",2020-03-20,420431100,0.033,NA,42,43,40.272222,-76.681389,31,NA
"2149",2020-03-21,420431100,0.033,NA,42,43,40.272222,-76.681389,31,NA
"2150",2020-03-22,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2151",2020-03-23,420431100,0.028,NA,42,43,40.272222,-76.681389,26,NA
"2152",2020-03-24,420431100,0.028,NA,42,43,40.272222,-76.681389,26,NA
"2153",2020-03-25,420431100,0.022,NA,42,43,40.272222,-76.681389,20,NA
"2154",2020-03-26,420431100,0.031,NA,42,43,40.272222,-76.681389,29,NA
"2155",2020-03-27,420431100,0.032,NA,42,43,40.272222,-76.681389,30,NA
"2156",2020-03-28,420431100,0.026,NA,42,43,40.272222,-76.681389,24,NA
"2157",2020-03-29,420431100,0.021,NA,42,43,40.272222,-76.681389,19,NA
"2158",2020-03-30,420431100,0.03,NA,42,43,40.272222,-76.681389,28,NA
"2159",2020-03-31,420431100,0.026,NA,42,43,40.272222,-76.681389,24,NA
"2160",2020-04-01,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2161",2020-04-02,420431100,0.038,NA,42,43,40.272222,-76.681389,35,NA
"2162",2020-04-03,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2163",2020-04-04,420431100,0.027,NA,42,43,40.272222,-76.681389,25,NA
"2164",2020-04-05,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2165",2020-04-06,420431100,0.037,NA,42,43,40.272222,-76.681389,34,NA
"2166",2020-04-07,420431100,0.038,NA,42,43,40.272222,-76.681389,35,NA
"2167",2020-04-09,420431100,0.04,NA,42,43,40.272222,-76.681389,37,NA
"2168",2020-04-10,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2169",2020-04-11,420431100,0.037,NA,42,43,40.272222,-76.681389,34,NA
"2170",2020-04-12,420431100,0.037,NA,42,43,40.272222,-76.681389,34,NA
"2171",2020-04-13,420431100,0.035,NA,42,43,40.272222,-76.681389,32,NA
"2172",2020-04-14,420431100,0.034,NA,42,43,40.272222,-76.681389,31,NA
"2173",2020-04-15,420431100,0.042,NA,42,43,40.272222,-76.681389,39,NA
"2174",2020-04-16,420431100,0.038,NA,42,43,40.272222,-76.681389,35,NA
"2175",2020-01-01,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2176",2020-01-02,420450002,0.019,NA,42,45,39.835556,-75.3725,18,NA
"2177",2020-01-03,420450002,0.012,NA,42,45,39.835556,-75.3725,11,NA
"2178",2020-01-04,420450002,0.028,NA,42,45,39.835556,-75.3725,26,NA
"2179",2020-01-05,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2180",2020-01-06,420450002,0.027,NA,42,45,39.835556,-75.3725,25,NA
"2181",2020-01-07,420450002,0.022,NA,42,45,39.835556,-75.3725,20,NA
"2182",2020-01-08,420450002,0.031,NA,42,45,39.835556,-75.3725,29,NA
"2183",2020-01-09,420450002,0.026,NA,42,45,39.835556,-75.3725,24,NA
"2184",2020-01-10,420450002,0.027,NA,42,45,39.835556,-75.3725,25,NA
"2185",2020-01-11,420450002,0.033,NA,42,45,39.835556,-75.3725,31,NA
"2186",2020-01-12,420450002,0.034,NA,42,45,39.835556,-75.3725,31,NA
"2187",2020-01-13,420450002,0.009,NA,42,45,39.835556,-75.3725,8,NA
"2188",2020-01-14,420450002,0.006,NA,42,45,39.835556,-75.3725,6,NA
"2189",2020-01-15,420450002,0.025,NA,42,45,39.835556,-75.3725,23,NA
"2190",2020-01-16,420450002,0.032,NA,42,45,39.835556,-75.3725,30,NA
"2191",2020-01-17,420450002,0.033,NA,42,45,39.835556,-75.3725,31,NA
"2192",2020-01-18,420450002,0.03,NA,42,45,39.835556,-75.3725,28,NA
"2193",2020-01-19,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2194",2020-01-20,420450002,0.039,NA,42,45,39.835556,-75.3725,36,NA
"2195",2020-01-21,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2196",2020-01-22,420450002,0.028,NA,42,45,39.835556,-75.3725,26,NA
"2197",2020-01-23,420450002,0.011,NA,42,45,39.835556,-75.3725,10,NA
"2198",2020-01-24,420450002,0.028,NA,42,45,39.835556,-75.3725,26,NA
"2199",2020-01-25,420450002,0.027,NA,42,45,39.835556,-75.3725,25,NA
"2200",2020-01-26,420450002,0.022,NA,42,45,39.835556,-75.3725,20,NA
"2201",2020-01-27,420450002,0.022,NA,42,45,39.835556,-75.3725,20,NA
"2202",2020-01-28,420450002,0.037,NA,42,45,39.835556,-75.3725,34,NA
"2203",2020-01-29,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2204",2020-01-30,420450002,0.022,NA,42,45,39.835556,-75.3725,20,NA
"2205",2020-01-31,420450002,0.019,NA,42,45,39.835556,-75.3725,18,NA
"2206",2020-02-01,420450002,0.017,NA,42,45,39.835556,-75.3725,16,NA
"2207",2020-02-02,420450002,0.025,NA,42,45,39.835556,-75.3725,23,NA
"2208",2020-02-03,420450002,0.024,NA,42,45,39.835556,-75.3725,22,NA
"2209",2020-02-04,420450002,0.017,NA,42,45,39.835556,-75.3725,16,NA
"2210",2020-02-05,420450002,0.026,NA,42,45,39.835556,-75.3725,24,NA
"2211",2020-02-06,420450002,0.019,NA,42,45,39.835556,-75.3725,18,NA
"2212",2020-02-07,420450002,0.032,NA,42,45,39.835556,-75.3725,30,NA
"2213",2020-02-08,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2214",2020-02-09,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2215",2020-02-10,420450002,0.03,NA,42,45,39.835556,-75.3725,28,NA
"2216",2020-02-11,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2217",2020-02-12,420450002,0.031,NA,42,45,39.835556,-75.3725,29,NA
"2218",2020-02-13,420450002,0.03,NA,42,45,39.835556,-75.3725,28,NA
"2219",2020-02-14,420450002,0.034,NA,42,45,39.835556,-75.3725,31,NA
"2220",2020-02-15,420450002,0.034,NA,42,45,39.835556,-75.3725,31,NA
"2221",2020-02-16,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2222",2020-02-17,420450002,0.03,NA,42,45,39.835556,-75.3725,28,NA
"2223",2020-02-18,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2224",2020-02-19,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2225",2020-02-20,420450002,0.033,NA,42,45,39.835556,-75.3725,31,NA
"2226",2020-02-21,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2227",2020-02-22,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2228",2020-02-23,420450002,0.042,NA,42,45,39.835556,-75.3725,39,NA
"2229",2020-02-24,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2230",2020-02-25,420450002,0.023,NA,42,45,39.835556,-75.3725,21,NA
"2231",2020-02-26,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2232",2020-02-27,420450002,0.037,NA,42,45,39.835556,-75.3725,34,NA
"2233",2020-02-28,420450002,0.039,NA,42,45,39.835556,-75.3725,36,NA
"2234",2020-02-29,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2235",2020-03-01,420450002,0.042,NA,42,45,39.835556,-75.3725,39,NA
"2236",2020-03-02,420450002,0.043,NA,42,45,39.835556,-75.3725,40,NA
"2237",2020-03-03,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2238",2020-03-04,420450002,0.038,NA,42,45,39.835556,-75.3725,35,NA
"2239",2020-03-05,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2240",2020-03-06,420450002,0.032,NA,42,45,39.835556,-75.3725,30,NA
"2241",2020-03-07,420450002,0.041,NA,42,45,39.835556,-75.3725,38,NA
"2242",2020-03-08,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2243",2020-03-09,420450002,0.04,NA,42,45,39.835556,-75.3725,37,NA
"2244",2020-03-10,420450002,0.035,NA,42,45,39.835556,-75.3725,32,NA
"2245",2020-03-11,420450002,0.031,NA,42,45,39.835556,-75.3725,29,NA
"2246",2020-03-12,420450002,0.033,NA,42,45,39.835556,-75.3725,31,NA
"2247",2020-03-14,420450002,0.043,NA,42,45,39.835556,-75.3725,40,NA
"2248",2020-03-15,420450002,0.04,NA,42,45,39.835556,-75.3725,37,NA
"2249",2020-03-16,420450002,0.045,NA,42,45,39.835556,-75.3725,42,NA
"2250",2020-03-17,420450002,0.034,NA,42,45,39.835556,-75.3725,31,NA
"2251",2020-03-18,420450002,0.04,NA,42,45,39.835556,-75.3725,37,NA
"2252",2020-03-19,420450002,0.025,NA,42,45,39.835556,-75.3725,23,NA
"2253",2020-03-20,420450002,0.039,NA,42,45,39.835556,-75.3725,36,NA
"2254",2020-03-21,420450002,0.042,NA,42,45,39.835556,-75.3725,39,NA
"2255",2020-03-22,420450002,0.041,NA,42,45,39.835556,-75.3725,38,NA
"2256",2020-03-23,420450002,0.032,NA,42,45,39.835556,-75.3725,30,NA
"2257",2020-03-24,420450002,0.039,NA,42,45,39.835556,-75.3725,36,NA
"2258",2020-03-25,420450002,0.032,NA,42,45,39.835556,-75.3725,30,NA
"2259",2020-03-26,420450002,0.043,NA,42,45,39.835556,-75.3725,40,NA
"2260",2020-03-27,420450002,0.045,NA,42,45,39.835556,-75.3725,42,NA
"2261",2020-03-28,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2262",2020-03-29,420450002,0.03,NA,42,45,39.835556,-75.3725,28,NA
"2263",2020-03-30,420450002,0.027,NA,42,45,39.835556,-75.3725,25,NA
"2264",2020-03-31,420450002,0.039,NA,42,45,39.835556,-75.3725,36,NA
"2265",2020-04-01,420450002,0.043,NA,42,45,39.835556,-75.3725,40,NA
"2266",2020-04-02,420450002,0.046,NA,42,45,39.835556,-75.3725,43,NA
"2267",2020-04-03,420450002,0.041,NA,42,45,39.835556,-75.3725,38,NA
"2268",2020-04-04,420450002,0.029,NA,42,45,39.835556,-75.3725,27,NA
"2269",2020-04-05,420450002,0.036,NA,42,45,39.835556,-75.3725,33,NA
"2270",2020-04-06,420450002,0.046,NA,42,45,39.835556,-75.3725,43,NA
"2271",2020-04-07,420450002,0.041,NA,42,45,39.835556,-75.3725,38,NA
"2272",2020-04-08,420450002,0.047,NA,42,45,39.835556,-75.3725,44,NA
"2273",2020-04-09,420450002,0.046,NA,42,45,39.835556,-75.3725,43,NA
"2274",2020-04-10,420450002,0.04,NA,42,45,39.835556,-75.3725,37,NA
"2275",2020-04-11,420450002,0.045,NA,42,45,39.835556,-75.3725,42,NA
"2276",2020-04-12,420450002,0.048,NA,42,45,39.835556,-75.3725,44,NA
"2277",2020-04-13,420450002,0.046,NA,42,45,39.835556,-75.3725,43,NA
"2278",2020-04-14,420450002,0.044,NA,42,45,39.835556,-75.3725,41,NA
"2279",2020-04-15,420450002,0.046,NA,42,45,39.835556,-75.3725,43,NA
"2280",2020-04-16,420450002,0.043,NA,42,45,39.835556,-75.3725,40,NA
"2281",2020-01-01,420479991,0.035,NA,42,47,41.598119,-78.767867,32,NA
"2282",2020-01-02,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2283",2020-01-03,420479991,0.028,NA,42,47,41.598119,-78.767867,26,NA
"2284",2020-01-04,420479991,0.031,NA,42,47,41.598119,-78.767867,29,NA
"2285",2020-01-05,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2286",2020-01-06,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2287",2020-01-07,420479991,0.031,NA,42,47,41.598119,-78.767867,29,NA
"2288",2020-01-08,420479991,0.038,NA,42,47,41.598119,-78.767867,35,NA
"2289",2020-01-09,420479991,0.033,NA,42,47,41.598119,-78.767867,31,NA
"2290",2020-01-10,420479991,0.034,NA,42,47,41.598119,-78.767867,31,NA
"2291",2020-01-11,420479991,0.033,NA,42,47,41.598119,-78.767867,31,NA
"2292",2020-01-12,420479991,0.03,NA,42,47,41.598119,-78.767867,28,NA
"2293",2020-01-20,420479991,0.042,NA,42,47,41.598119,-78.767867,39,NA
"2294",2020-01-21,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2295",2020-01-22,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2296",2020-01-23,420479991,0.032,NA,42,47,41.598119,-78.767867,30,NA
"2297",2020-01-24,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2298",2020-01-25,420479991,0.035,NA,42,47,41.598119,-78.767867,32,NA
"2299",2020-01-26,420479991,0.026,NA,42,47,41.598119,-78.767867,24,NA
"2300",2020-01-27,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2301",2020-01-28,420479991,0.042,NA,42,47,41.598119,-78.767867,39,NA
"2302",2020-01-29,420479991,0.04,NA,42,47,41.598119,-78.767867,37,NA
"2303",2020-01-30,420479991,0.039,NA,42,47,41.598119,-78.767867,36,NA
"2304",2020-01-31,420479991,0.029,NA,42,47,41.598119,-78.767867,27,NA
"2305",2020-02-01,420479991,0.038,NA,42,47,41.598119,-78.767867,35,NA
"2306",2020-02-02,420479991,0.034,NA,42,47,41.598119,-78.767867,31,NA
"2307",2020-02-03,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2308",2020-02-05,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2309",2020-02-06,420479991,0.025,NA,42,47,41.598119,-78.767867,23,NA
"2310",2020-02-07,420479991,0.037,NA,42,47,41.598119,-78.767867,34,NA
"2311",2020-02-08,420479991,0.04,NA,42,47,41.598119,-78.767867,37,NA
"2312",2020-02-09,420479991,0.035,NA,42,47,41.598119,-78.767867,32,NA
"2313",2020-02-10,420479991,0.034,NA,42,47,41.598119,-78.767867,31,NA
"2314",2020-02-11,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2315",2020-02-12,420479991,0.037,NA,42,47,41.598119,-78.767867,34,NA
"2316",2020-02-13,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2317",2020-02-14,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2318",2020-02-15,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
"2319",2020-02-16,420479991,0.035,NA,42,47,41.598119,-78.767867,32,NA
"2320",2020-02-17,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2321",2020-02-18,420479991,0.037,NA,42,47,41.598119,-78.767867,34,NA
"2322",2020-02-19,420479991,0.043,NA,42,47,41.598119,-78.767867,40,NA
"2323",2020-02-20,420479991,0.042,NA,42,47,41.598119,-78.767867,39,NA
"2324",2020-02-21,420479991,0.042,NA,42,47,41.598119,-78.767867,39,NA
"2325",2020-02-22,420479991,0.044,NA,42,47,41.598119,-78.767867,41,NA
"2326",2020-02-23,420479991,0.049,NA,42,47,41.598119,-78.767867,45,NA
"2327",2020-02-24,420479991,0.048,NA,42,47,41.598119,-78.767867,44,NA
"2328",2020-02-25,420479991,0.043,NA,42,47,41.598119,-78.767867,40,NA
"2329",2020-02-26,420479991,0.037,NA,42,47,41.598119,-78.767867,34,NA
"2330",2020-02-27,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2331",2020-02-28,420479991,0.042,NA,42,47,41.598119,-78.767867,39,NA
"2332",2020-02-29,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2333",2020-03-01,420479991,0.042,NA,42,47,41.598119,-78.767867,39,NA
"2334",2020-03-02,420479991,0.048,NA,42,47,41.598119,-78.767867,44,NA
"2335",2020-03-03,420479991,0.039,NA,42,47,41.598119,-78.767867,36,NA
"2336",2020-03-04,420479991,0.037,NA,42,47,41.598119,-78.767867,34,NA
"2337",2020-03-05,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2338",2020-03-06,420479991,0.038,NA,42,47,41.598119,-78.767867,35,NA
"2339",2020-03-07,420479991,0.043,NA,42,47,41.598119,-78.767867,40,NA
"2340",2020-03-08,420479991,0.045,NA,42,47,41.598119,-78.767867,42,NA
"2341",2020-03-09,420479991,0.053,NA,42,47,41.598119,-78.767867,49,NA
"2342",2020-03-10,420479991,0.043,NA,42,47,41.598119,-78.767867,40,NA
"2343",2020-03-11,420479991,0.033,NA,42,47,41.598119,-78.767867,31,NA
"2344",2020-03-12,420479991,0.04,NA,42,47,41.598119,-78.767867,37,NA
"2345",2020-03-13,420479991,0.045,NA,42,47,41.598119,-78.767867,42,NA
"2346",2020-03-14,420479991,0.039,NA,42,47,41.598119,-78.767867,36,NA
"2347",2020-03-15,420479991,0.043,NA,42,47,41.598119,-78.767867,40,NA
"2348",2020-03-16,420479991,0.043,NA,42,47,41.598119,-78.767867,40,NA
"2349",2020-03-17,420479991,0.035,NA,42,47,41.598119,-78.767867,32,NA
"2350",2020-03-18,420479991,0.04,NA,42,47,41.598119,-78.767867,37,NA
"2351",2020-03-19,420479991,0.029,NA,42,47,41.598119,-78.767867,27,NA
"2352",2020-03-20,420479991,0.04,NA,42,47,41.598119,-78.767867,37,NA
"2353",2020-03-21,420479991,0.041,NA,42,47,41.598119,-78.767867,38,NA
"2354",2020-03-22,420479991,0.044,NA,42,47,41.598119,-78.767867,41,NA
"2355",2020-03-23,420479991,0.036,NA,42,47,41.598119,-78.767867,33,NA
